Date,Price
"Feb 09, 2010",0.90%
"Feb 08, 2010",0.90%
"Feb 05, 2010",0.90%
"Feb 04, 2010",0.90%
"Feb 03, 2010",0.90%
"Feb 02, 2010",0.90%
"Feb 01, 2010",0.90%
"Jan 29, 2010",0.90%
"Jan 28, 2010",0.90%
"Jan 27, 2010",0.90%
"Jan 26, 2010",0.90%
"Jan 25, 2010",0.90%
"Jan 22, 2010",0.90%
"Jan 21, 2010",0.90%
"Jan 20, 2010",0.90%
"Jan 19, 2010",0.90%
"Jan 18, 2010",0.90%
"Jan 15, 2010",0.90%
"Jan 14, 2010",0.90%
"Jan 13, 2010",0.90%
"Jan 12, 2010",0.90%
"Jan 11, 2010",0.90%
"Jan 08, 2010",0.90%
"Jan 07, 2010",0.90%
"Jan 06, 2010",0.90%
"Jan 05, 2010",0.90%
"Jan 04, 2010",0.90%
