Date,Price
"Feb 05, 2016",57155
"Feb 04, 2016",57155
"Feb 03, 2016",57155
"Feb 02, 2016",57155
"Feb 01, 2016",57155
"Jan 29, 2016",57155
"Jan 28, 2016",57155
"Jan 27, 2016",57155
"Jan 26, 2016",57155
"Jan 25, 2016",57155
"Jan 22, 2016",57155
"Jan 21, 2016",57155
"Jan 20, 2016",57155
"Jan 19, 2016",57155
"Jan 18, 2016",57155
"Jan 15, 2016",57155
"Jan 14, 2016",57155
"Jan 13, 2016",57155
"Jan 12, 2016",57155
"Jan 11, 2016",57155
"Jan 08, 2016",57155
"Jan 07, 2016",57155
"Jan 06, 2016",57155
"Jan 05, 2016",57155
"Jan 04, 2016",57155
"Jan 01, 2016",57155
"Dec 31, 2015",57020
"Dec 30, 2015",57020
"Dec 29, 2015",57020
"Dec 28, 2015",57020
"Dec 25, 2015",57020
"Dec 24, 2015",57020
"Dec 23, 2015",57020
"Dec 22, 2015",57020
"Dec 21, 2015",57020
"Dec 18, 2015",57020
"Dec 17, 2015",57020
"Dec 16, 2015",57020
"Dec 15, 2015",57020
"Dec 14, 2015",57020
"Dec 11, 2015",57020
"Dec 10, 2015",57020
"Dec 09, 2015",57020
"Dec 08, 2015",57020
"Dec 07, 2015",57020
"Dec 04, 2015",57020
"Dec 03, 2015",57020
"Dec 02, 2015",57020
"Dec 01, 2015",57020
"Nov 30, 2015",57020
"Nov 27, 2015",57020
"Nov 26, 2015",57020
"Nov 25, 2015",57020
"Nov 24, 2015",57020
"Nov 23, 2015",57020
"Nov 20, 2015",57020
"Nov 19, 2015",57020
"Nov 18, 2015",57020
"Nov 17, 2015",57020
"Nov 16, 2015",57020
"Nov 13, 2015",57020
"Nov 12, 2015",57020
"Nov 11, 2015",57020
"Nov 10, 2015",57020
"Nov 09, 2015",57020
"Nov 06, 2015",57020
"Nov 05, 2015",57020
"Nov 04, 2015",57020
"Nov 03, 2015",57020
"Nov 02, 2015",57020
"Oct 30, 2015",57020
"Oct 29, 2015",57020
"Oct 28, 2015",57020
"Oct 27, 2015",57020
"Oct 26, 2015",57020
"Oct 23, 2015",57020
"Oct 22, 2015",57020
"Oct 21, 2015",57020
"Oct 20, 2015",57020
"Oct 19, 2015",57020
"Oct 16, 2015",57020
"Oct 15, 2015",57020
"Oct 14, 2015",57020
"Oct 13, 2015",57020
"Oct 12, 2015",57020
"Oct 09, 2015",57020
"Oct 08, 2015",57020
"Oct 07, 2015",57020
"Oct 06, 2015",57020
"Oct 05, 2015",57020
"Oct 02, 2015",57020
"Oct 01, 2015",57020
"Sep 30, 2015",57112
"Sep 29, 2015",57112
"Sep 28, 2015",57112
"Sep 25, 2015",57112
"Sep 24, 2015",57112
"Sep 23, 2015",57112
"Sep 22, 2015",57112
"Sep 21, 2015",57112
"Sep 18, 2015",57112
"Sep 17, 2015",57112
"Sep 16, 2015",57112
"Sep 15, 2015",57112
"Sep 14, 2015",57112
"Sep 11, 2015",57112
"Sep 10, 2015",57112
"Sep 09, 2015",57112
"Sep 08, 2015",57112
"Sep 07, 2015",57112
"Sep 04, 2015",57112
"Sep 03, 2015",57112
"Sep 02, 2015",57112
