Date,Price
"Mar 31, 2020",1.50%
"Mar 30, 2020",1.50%
"Mar 27, 2020",1.50%
"Mar 26, 2020",1.50%
"Mar 25, 2020",1.50%
"Mar 24, 2020",1.50%
"Mar 23, 2020",1.50%
"Mar 20, 2020",1.50%
"Mar 19, 2020",1.50%
"Mar 18, 2020",1.50%
"Mar 17, 2020",1.50%
"Mar 16, 2020",1.50%
"Mar 13, 2020",1.50%
"Mar 12, 2020",1.50%
"Mar 11, 2020",1.50%
"Mar 10, 2020",1.50%
"Mar 09, 2020",1.50%
"Mar 06, 2020",1.50%
"Mar 05, 2020",1.50%
"Mar 04, 2020",1.50%
"Mar 03, 2020",1.50%
"Mar 02, 2020",1.50%
"Feb 28, 2020",1.70%
"Feb 27, 2020",1.70%
"Feb 26, 2020",1.70%
"Feb 25, 2020",1.70%
"Feb 24, 2020",1.70%
"Feb 21, 2020",1.70%
"Feb 20, 2020",1.70%
"Feb 19, 2020",1.70%
"Feb 18, 2020",1.70%
"Feb 17, 2020",1.70%
"Feb 14, 2020",1.70%
"Feb 13, 2020",1.70%
"Feb 12, 2020",1.70%
"Feb 11, 2020",1.70%
"Feb 10, 2020",1.70%
"Feb 07, 2020",1.70%
"Feb 06, 2020",1.70%
"Feb 05, 2020",1.70%
"Feb 04, 2020",1.70%
"Feb 03, 2020",1.70%
"Jan 31, 2020",1.80%
"Jan 30, 2020",1.80%
"Jan 29, 2020",1.80%
"Jan 28, 2020",1.80%
"Jan 27, 2020",1.80%
"Jan 24, 2020",1.80%
"Jan 23, 2020",1.80%
"Jan 22, 2020",1.80%
"Jan 21, 2020",1.80%
"Jan 20, 2020",1.80%
"Jan 17, 2020",1.80%
"Jan 16, 2020",1.80%
"Jan 15, 2020",1.80%
"Jan 14, 2020",1.80%
"Jan 13, 2020",1.80%
"Jan 10, 2020",1.80%
"Jan 09, 2020",1.80%
"Jan 08, 2020",1.80%
"Jan 07, 2020",1.80%
"Jan 06, 2020",1.80%
"Jan 03, 2020",1.80%
"Jan 02, 2020",1.80%
"Jan 01, 2020",1.80%
"Dec 31, 2019",1.30%
"Dec 30, 2019",1.30%
"Dec 27, 2019",1.30%
"Dec 26, 2019",1.30%
"Dec 25, 2019",1.30%
"Dec 24, 2019",1.30%
"Dec 23, 2019",1.30%
"Dec 20, 2019",1.30%
"Dec 19, 2019",1.30%
"Dec 18, 2019",1.30%
"Dec 17, 2019",1.30%
"Dec 16, 2019",1.30%
"Dec 13, 2019",1.30%
"Dec 12, 2019",1.30%
"Dec 11, 2019",1.30%
"Dec 10, 2019",1.30%
"Dec 09, 2019",1.30%
"Dec 06, 2019",1.30%
"Dec 05, 2019",1.30%
"Dec 04, 2019",1.30%
"Dec 03, 2019",1.30%
"Dec 02, 2019",1.30%
"Nov 29, 2019",1.50%
"Nov 28, 2019",1.50%
"Nov 27, 2019",1.50%
"Nov 26, 2019",1.50%
"Nov 25, 2019",1.50%
"Nov 22, 2019",1.50%
"Nov 21, 2019",1.50%
"Nov 20, 2019",1.50%
"Nov 19, 2019",1.50%
"Nov 18, 2019",1.50%
"Nov 15, 2019",1.50%
"Nov 14, 2019",1.50%
"Nov 13, 2019",1.50%
"Nov 12, 2019",1.50%
"Nov 11, 2019",1.50%
"Nov 08, 2019",1.50%
"Nov 07, 2019",1.50%
"Nov 06, 2019",1.50%
"Nov 05, 2019",1.50%
"Nov 04, 2019",1.50%
"Nov 01, 2019",1.50%
"Oct 31, 2019",1.50%
"Oct 30, 2019",1.50%
"Oct 29, 2019",1.50%
"Oct 28, 2019",1.50%
"Oct 25, 2019",1.50%
"Oct 24, 2019",1.50%
"Oct 23, 2019",1.50%
"Oct 22, 2019",1.50%
"Oct 21, 2019",1.50%
"Oct 18, 2019",1.50%
"Oct 17, 2019",1.50%
"Oct 16, 2019",1.50%
"Oct 15, 2019",1.50%
"Oct 14, 2019",1.50%
"Oct 11, 2019",1.50%
"Oct 10, 2019",1.50%
"Oct 09, 2019",1.50%
"Oct 08, 2019",1.50%
"Oct 07, 2019",1.50%
"Oct 04, 2019",1.50%
"Oct 03, 2019",1.50%
"Oct 02, 2019",1.50%
"Oct 01, 2019",1.50%
"Sep 30, 2019",1.70%
"Sep 27, 2019",1.70%
"Sep 26, 2019",1.70%
"Sep 25, 2019",1.70%
"Sep 24, 2019",1.70%
"Sep 23, 2019",1.70%
"Sep 20, 2019",1.70%
"Sep 19, 2019",1.70%
"Sep 18, 2019",1.70%
"Sep 17, 2019",1.70%
"Sep 16, 2019",1.70%
"Sep 13, 2019",1.70%
"Sep 12, 2019",1.70%
"Sep 11, 2019",1.70%
"Sep 10, 2019",1.70%
"Sep 09, 2019",1.70%
"Sep 06, 2019",1.70%
"Sep 05, 2019",1.70%
"Sep 04, 2019",1.70%
"Sep 03, 2019",1.70%
"Sep 02, 2019",1.70%
"Aug 30, 2019",1.70%
"Aug 29, 2019",1.70%
"Aug 28, 2019",1.70%
"Aug 27, 2019",1.70%
"Aug 26, 2019",1.70%
"Aug 23, 2019",1.70%
"Aug 22, 2019",1.70%
"Aug 21, 2019",1.70%
"Aug 20, 2019",1.70%
"Aug 19, 2019",1.70%
"Aug 16, 2019",1.70%
"Aug 15, 2019",1.70%
"Aug 14, 2019",1.70%
"Aug 13, 2019",1.70%
"Aug 12, 2019",1.70%
"Aug 09, 2019",1.70%
"Aug 08, 2019",1.70%
"Aug 07, 2019",1.70%
"Aug 06, 2019",1.70%
"Aug 05, 2019",1.70%
"Aug 02, 2019",1.70%
"Aug 01, 2019",1.70%
"Jul 31, 2019",2.10%
"Jul 30, 2019",2.10%
"Jul 29, 2019",2.10%
"Jul 26, 2019",2.10%
"Jul 25, 2019",2.10%
"Jul 24, 2019",2.10%
"Jul 23, 2019",2.10%
"Jul 22, 2019",2.10%
"Jul 19, 2019",2.10%
"Jul 18, 2019",2.10%
"Jul 17, 2019",2.10%
"Jul 16, 2019",2.10%
"Jul 15, 2019",2.10%
"Jul 12, 2019",2.10%
"Jul 11, 2019",2.10%
"Jul 10, 2019",2.10%
"Jul 09, 2019",2.10%
"Jul 08, 2019",2.10%
"Jul 05, 2019",2.10%
"Jul 04, 2019",2.10%
"Jul 03, 2019",2.10%
"Jul 02, 2019",2.10%
"Jul 01, 2019",2.10%
"Jun 28, 2019",2.00%
"Jun 27, 2019",2.00%
"Jun 26, 2019",2.00%
"Jun 25, 2019",2.00%
"Jun 24, 2019",2.00%
"Jun 21, 2019",2.00%
"Jun 20, 2019",2.00%
"Jun 19, 2019",2.00%
"Jun 18, 2019",2.00%
"Jun 17, 2019",2.00%
"Jun 14, 2019",2.00%
"Jun 13, 2019",2.00%
"Jun 12, 2019",2.00%
"Jun 11, 2019",2.00%
"Jun 10, 2019",2.00%
"Jun 07, 2019",2.00%
"Jun 06, 2019",2.00%
"Jun 05, 2019",2.00%
"Jun 04, 2019",2.00%
"Jun 03, 2019",2.00%
"May 31, 2019",2.00%
"May 30, 2019",2.00%
"May 29, 2019",2.00%
"May 28, 2019",2.00%
"May 27, 2019",2.00%
"May 24, 2019",2.00%
"May 23, 2019",2.00%
"May 22, 2019",2.00%
"May 21, 2019",2.00%
"May 20, 2019",2.00%
"May 17, 2019",2.00%
"May 16, 2019",2.00%
"May 15, 2019",2.00%
"May 14, 2019",2.00%
"May 13, 2019",2.00%
"May 10, 2019",2.00%
"May 09, 2019",2.00%
"May 08, 2019",2.00%
"May 07, 2019",2.00%
"May 06, 2019",2.00%
"May 03, 2019",2.00%
"May 02, 2019",2.00%
"May 01, 2019",2.00%
"Apr 30, 2019",2.10%
"Apr 29, 2019",2.10%
"Apr 26, 2019",2.10%
"Apr 25, 2019",2.10%
"Apr 24, 2019",2.10%
"Apr 23, 2019",2.10%
"Apr 22, 2019",2.10%
"Apr 19, 2019",2.10%
"Apr 18, 2019",2.10%
"Apr 17, 2019",2.10%
"Apr 16, 2019",2.10%
"Apr 15, 2019",2.10%
"Apr 12, 2019",2.10%
"Apr 11, 2019",2.10%
"Apr 10, 2019",2.10%
"Apr 09, 2019",2.10%
"Apr 08, 2019",2.10%
"Apr 05, 2019",2.10%
"Apr 04, 2019",2.10%
"Apr 03, 2019",2.10%
"Apr 02, 2019",2.10%
"Apr 01, 2019",2.10%
"Mar 29, 2019",1.90%
"Mar 28, 2019",1.90%
"Mar 27, 2019",1.90%
"Mar 26, 2019",1.90%
"Mar 25, 2019",1.90%
"Mar 22, 2019",1.90%
"Mar 21, 2019",1.90%
"Mar 20, 2019",1.90%
"Mar 19, 2019",1.90%
"Mar 18, 2019",1.90%
"Mar 15, 2019",1.90%
"Mar 14, 2019",1.90%
"Mar 13, 2019",1.90%
"Mar 12, 2019",1.90%
"Mar 11, 2019",1.90%
"Mar 08, 2019",1.90%
"Mar 07, 2019",1.90%
"Mar 06, 2019",1.90%
"Mar 05, 2019",1.90%
"Mar 04, 2019",1.90%
"Mar 01, 2019",1.90%
"Feb 28, 2019",1.90%
"Feb 27, 2019",1.90%
"Feb 26, 2019",1.90%
"Feb 25, 2019",1.90%
"Feb 22, 2019",1.90%
"Feb 21, 2019",1.90%
"Feb 20, 2019",1.90%
"Feb 19, 2019",1.90%
"Feb 18, 2019",1.90%
"Feb 15, 2019",1.90%
"Feb 14, 2019",1.90%
"Feb 13, 2019",1.90%
"Feb 12, 2019",1.90%
"Feb 11, 2019",1.90%
"Feb 08, 2019",1.90%
"Feb 07, 2019",1.90%
"Feb 06, 2019",1.90%
"Feb 05, 2019",1.90%
"Feb 04, 2019",1.90%
"Feb 01, 2019",1.90%
"Jan 31, 2019",1.80%
"Jan 30, 2019",1.80%
"Jan 29, 2019",1.80%
"Jan 28, 2019",1.80%
"Jan 25, 2019",1.80%
"Jan 24, 2019",1.80%
"Jan 23, 2019",1.80%
"Jan 22, 2019",1.80%
"Jan 21, 2019",1.80%
"Jan 18, 2019",1.80%
"Jan 17, 2019",1.80%
"Jan 16, 2019",1.80%
"Jan 15, 2019",1.80%
"Jan 14, 2019",1.80%
"Jan 11, 2019",1.80%
"Jan 10, 2019",1.80%
"Jan 09, 2019",1.80%
"Jan 08, 2019",1.80%
"Jan 07, 2019",1.80%
"Jan 04, 2019",1.80%
"Jan 03, 2019",1.80%
"Jan 02, 2019",1.80%
"Jan 01, 2019",1.80%
"Dec 31, 2018",2.10%
"Dec 28, 2018",2.10%
"Dec 27, 2018",2.10%
"Dec 26, 2018",2.10%
"Dec 25, 2018",2.10%
"Dec 24, 2018",2.10%
"Dec 21, 2018",2.10%
"Dec 20, 2018",2.10%
"Dec 19, 2018",2.10%
"Dec 18, 2018",2.10%
"Dec 17, 2018",2.10%
"Dec 14, 2018",2.10%
"Dec 13, 2018",2.10%
"Dec 12, 2018",2.10%
"Dec 11, 2018",2.10%
"Dec 10, 2018",2.10%
"Dec 07, 2018",2.10%
"Dec 06, 2018",2.10%
"Dec 05, 2018",2.10%
"Dec 04, 2018",2.10%
"Dec 03, 2018",2.10%
"Nov 30, 2018",2.30%
"Nov 29, 2018",2.30%
"Nov 28, 2018",2.30%
"Nov 27, 2018",2.30%
"Nov 26, 2018",2.30%
"Nov 23, 2018",2.30%
"Nov 22, 2018",2.30%
"Nov 21, 2018",2.30%
"Nov 20, 2018",2.30%
"Nov 19, 2018",2.30%
"Nov 16, 2018",2.30%
"Nov 15, 2018",2.30%
"Nov 14, 2018",2.30%
"Nov 13, 2018",2.30%
"Nov 12, 2018",2.30%
"Nov 09, 2018",2.30%
"Nov 08, 2018",2.30%
"Nov 07, 2018",2.30%
"Nov 06, 2018",2.30%
"Nov 05, 2018",2.30%
"Nov 02, 2018",2.30%
"Nov 01, 2018",2.30%
"Oct 31, 2018",2.40%
"Oct 30, 2018",2.40%
"Oct 29, 2018",2.40%
"Oct 26, 2018",2.40%
"Oct 25, 2018",2.40%
"Oct 24, 2018",2.40%
"Oct 23, 2018",2.40%
"Oct 22, 2018",2.40%
"Oct 19, 2018",2.40%
"Oct 18, 2018",2.40%
"Oct 17, 2018",2.40%
"Oct 16, 2018",2.40%
"Oct 15, 2018",2.40%
"Oct 12, 2018",2.40%
"Oct 11, 2018",2.40%
"Oct 10, 2018",2.40%
"Oct 09, 2018",2.40%
"Oct 08, 2018",2.40%
"Oct 05, 2018",2.40%
"Oct 04, 2018",2.40%
"Oct 03, 2018",2.40%
"Oct 02, 2018",2.40%
